timestamp,shift,gross_power_mw,coal_feed_tph,steam_pressure_kgcm2,steam_temp_celsius,bed_temp_celsius,flue_gas_temp_celsius,drum_level_pct,turbine_rpm,lube_oil_pressure,auxiliary_power_mw,net_power_mw,plant_load_factor,coal_efficiency,co2_tons_per_hour,ambient_temp_celsius,anomaly_flag,failure_in_48h
2025-01-01 00:00:00,Night,30.059959233318978,13.814807906949891,87.42325412237605,513.0489648113462,813.4891024656885,148.3196010079182,49.620508889187704,1499.9798386109949,2.9658782428970567,3.2289193931764304,26.831039840142548,85.88559780948279,1.9421942035578004,35.089612083652725,18.622233548343157,0,1
2025-01-01 01:00:00,Night,30.897738615996417,13.844605969482581,86.61331839170255,515.3687507840825,815.205586995855,150.19612575326818,49.9400889068165,1499.7781651637456,2.9727628182238424,3.6896213382559986,27.208117277740417,88.27925318856119,1.9652503897701954,35.16529916248576,18.91165259475504,0,1
2025-01-01 02:00:00,Night,29.217218161087636,13.659143475718855,87.16444982896384,515.412732611596,822.1541050150394,153.35411900217616,49.512301980338464,1499.385308725114,2.967449090870085,3.196104107645799,26.02111405344184,83.4777661745361,1.905032632514492,34.69422442832589,20.903177834176713,0,1
2025-01-01 03:00:00,Night,30.001810212763033,13.414096921608756,87.29276675452111,515.7432541712035,822.715771341526,146.33622573177826,50.278593587680064,1500.1400229709689,3.0087475438691604,3.409703032902729,26.592107179860303,85.71945775075153,1.9824001075333744,34.07180618088624,21.007303563765937,0,1
2025-01-01 04:00:00,Night,29.15528919447758,13.590914553009807,87.28407970162735,513.5428441801444,818.4016439182135,146.82406836426802,49.23334658210799,1499.669829298528,3.059797652449376,3.3052785524366888,25.85001064204089,83.30082626993594,1.902006707585121,34.52092296464491,22.238724298810936,0,1
2025-01-01 05:00:00,Night,30.14699283773293,13.678327406804204,87.26380004911168,515.7112265797929,823.9667361759996,147.1281873193789,49.44517784880252,1501.0295710575085,2.9923478270047354,3.5292500105235867,26.617742827209344,86.13426525066552,1.9459793610415046,34.74295161328268,20.95707353395349,0,1
2025-01-01 06:00:00,Morning,32.45351304075223,13.95002799890791,87.31071840933049,514.5727473536634,820.7926984553835,149.56397598491833,49.62878415233571,1500.548130285069,2.973522962357334,3.260093035307868,29.19342000544436,92.72432297357778,2.0927140796943053,35.43307111722609,21.694609684801335,0,1
2025-01-01 07:00:00,Morning,32.789961476647164,13.837444792146979,87.00562235342746,515.4807466589059,822.2326558801498,149.66346277243196,49.88181741858869,1499.492042025547,2.996811271563744,3.516272578900933,29.273688897746233,93.6856042189919,2.1155415134418187,35.14710977205333,20.706013327217804,0,1
2025-01-01 08:00:00,Morning,33.94560953059479,14.193416700352234,86.59253442508798,514.6218374459606,826.4961414889303,147.10934007234644,50.885018682160506,1498.8796587839881,2.991782497685295,3.460001952330299,30.48560757826449,96.9874558016994,2.147869552615047,36.051278418894675,21.192875154417305,0,1
2025-01-01 09:00:00,Morning,32.879779923618635,14.074179501720701,87.10698102104952,514.4058500443032,812.7697107280577,148.18032376928468,49.364608749123434,1500.2792114536257,3.0008740858209375,3.6720782457955314,29.207701677823103,93.9422283531961,2.0752685209288533,35.748415934370584,20.636942622767773,0,1
2025-01-01 10:00:00,Morning,32.739713642791806,14.003764808127958,87.6116344088582,515.8351112459146,821.7843552957476,151.6582572280489,48.573484334812576,1499.2322981607003,2.962936962343779,3.654446870734084,29.08526677205772,93.54203897940516,2.0769605295838924,35.569562612645015,18.898651081954952,0,1
2025-01-01 11:00:00,Morning,32.37703212185632,13.537542280997094,86.54298941345661,515.3135138474502,824.190632839472,152.99182722922947,53.4966349592088,1500.4972913199313,2.9604184751987255,3.5443068431332216,28.832725278723096,92.50580606244661,2.129834550485293,34.38535739373262,19.24944535028515,0,1
2025-01-01 12:00:00,Morning,33.06508438257307,13.834785926143818,86.93664410111262,516.0659802307877,820.7852428372267,147.60341290740328,48.75721549660903,1497.9903804663547,2.9805476836370666,3.4924888141346497,29.57259556843842,94.47166966449448,2.1375535354366857,35.1403562524053,18.224549413561142,0,1
2025-01-01 13:00:00,Morning,34.56352945035533,14.413308411798404,86.77531698065738,513.8150562335829,815.1744161888381,146.18693483866062,52.554163678922194,1499.0143359849308,3.033539568149454,3.6755817342741532,30.88794771608118,98.75294128672952,2.1430158041159384,36.60980336596795,17.709982229889313,0,1
2025-01-01 14:00:00,Afternoon,32.570869948293165,13.918313762261322,86.70534553705677,515.446072201482,817.7250825982961,144.93598559058188,48.46647491081646,1500.2071055012666,3.0631636502564175,3.8373647222557277,28.733505226037437,93.05962842369476,2.0644386753190336,35.35251695614376,15.905089339112093,0,1
2025-01-01 15:00:00,Afternoon,32.05826887325479,13.921837890131538,86.81508274612482,516.1062887100599,822.1437821923081,151.83938997999,50.21988132466629,1498.5306371619354,2.9452736320301733,3.2845350233969244,28.773733849857866,91.59505392358511,2.066805695981711,35.36146824093411,16.55050545188045,0,1
2025-01-01 16:00:00,Afternoon,31.567412214929664,14.173450538852112,86.50182944308042,514.1052729810442,823.2166339734453,147.01348719285102,49.99385375993592,1499.8038685217705,3.0135029819519574,3.301734152825329,28.265678062104335,90.19260632837047,1.9942693548492485,36.000564368684365,14.608366310383643,0,1
2025-01-01 17:00:00,Afternoon,31.717776588755374,13.813953590168117,86.6205463783682,513.7811869395764,815.6092381653563,147.16469139824798,51.09908305082722,1498.4083287387125,3.0012252597037765,3.250281568799344,28.46749501995603,90.62221882501535,2.060778243834362,35.08744211902702,14.527108044803139,0,1
2025-01-01 18:00:00,Afternoon,31.7528175586075,14.081027563359052,87.24215194665177,516.3373981074427,819.2274716037505,146.26014347082324,49.7313694197434,1500.2909961495254,3.0070629343381485,3.242532574685307,28.510284983922194,90.72233588173572,2.024730429340983,35.76581001093199,14.072391825302299,0,1
2025-01-01 19:00:00,Afternoon,33.59883650469225,14.521071533383488,86.61604049224853,514.7126166384509,812.682789990815,146.5232324650913,50.37872600430841,1501.447024345066,2.970836646490256,3.8953261919648656,29.703510312727385,95.99667572769215,2.045545347286524,36.88352169479406,12.418465471052802,0,1
2025-01-01 20:00:00,Afternoon,32.59750489748931,13.7993407308572,86.60541264982459,514.9057374457475,811.2113580432168,144.33238688652253,52.55509653443396,1498.455092902471,2.9561285768618144,3.7921125750458846,28.805392322443424,93.13572827854088,2.087446993611126,35.05032545637729,16.859952120254572,0,1
2025-01-01 21:00:00,Afternoon,32.216592472926614,13.971379984486322,87.77791393998251,514.0131429215718,818.7736107702895,149.94334394015436,50.52171928935994,1499.5486127145239,2.9946470814193584,3.296073173608243,28.92051929931837,92.04740706550461,2.069983017528077,35.48730516059526,14.981033880074076,0,1
2025-01-01 22:00:00,Night,29.225903908742914,13.388276664344396,87.21219233514532,516.0127158178199,820.7771466383423,148.879391020998,50.06378641709344,1500.0001012717098,2.971137678658286,2.9480023505705417,26.277901558172374,83.50258259640833,1.9627545962024802,34.00622272743477,15.922170721269207,0,1
2025-01-01 23:00:00,Night,31.003567272308366,13.83688971081613,86.65662425563735,513.8875885280166,825.9557147654443,148.65687306286785,50.57617208406993,1497.906496815631,3.0370975392623274,3.6600660766572473,27.34350119565112,88.5816207780239,1.9761306021162424,35.14569986547297,16.076379272058333,0,1
2025-01-02 00:00:00,Night,30.60571241524371,13.705802189418307,86.8685229663884,514.8965117319341,818.7401131089656,148.38140628025616,51.76579036759179,1496.9200098708825,2.990525989419613,3.452057032541081,27.153655382702627,87.44489261498202,1.9811795768996916,34.8127375611225,18.23679519174968,0,1
2025-01-02 01:00:00,Night,29.91673535419454,13.692007113431874,87.77730759637389,513.4661385950839,824.3191400684909,147.17868694219277,49.92641078500538,1498.7365217871552,2.986621753105765,3.559408165064905,26.357327189129634,85.47638672627012,1.9250155927302337,34.77769806811696,19.501400374000248,0,1
2025-01-02 02:00:00,Night,30.294375953904733,13.765096784200963,87.78477053677551,515.4389931587383,824.1399408839853,147.25857261616324,50.07985497903105,1499.1630914120396,3.039583357383794,3.1520720121694263,27.142303941735307,86.55535986829925,1.97182078464484,34.96334583187045,20.62588027393413,0,1
2025-01-02 03:00:00,Night,30.307783507173806,13.844651268043673,87.81929077094107,515.7307746911387,812.1397987217338,147.83261706775448,48.59359136888622,1499.3780641891606,3.060449137331069,3.5051703893295416,26.802613117844263,86.59366716335373,1.935954369591833,35.16541422083093,20.269282781883195,0,1
2025-01-02 04:00:00,Night,29.15331897095991,13.214258239169906,86.69798687517154,515.3120094715513,825.7765601805335,149.5219036805611,47.25045258968228,1500.3652400748363,3.002881342929303,3.3813446202226047,25.771974350737302,83.29519705988545,1.950315627580489,33.56421592749156,22.75706936045872,0,1
2025-01-02 05:00:00,Night,30.412833568774587,13.81726660895129,86.28828252024573,516.4759490480535,821.8417830635033,150.1164599646085,49.31486760617385,1500.9765164279595,3.0427388622395615,3.5877208026506797,26.825112766123908,86.89381019649882,1.941419640028202,35.095857186736275,22.05122401931523,0,1
